# http://api.metagenomics.anl.gov/1/matrix/function?id=mgm4664884.3&group_level=function&source=Subsystems&hit_type=single&result_type=abundance&evalue=1&identity=60&length=15&taxid=0
Taxon	Taxonomy	mgm4664884.3	
SS08115	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Betaine--homocysteine S-methyltransferase (EC 2.1.1.5)	62	
SS08116	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Cystathionine beta-lyase (EC 4.4.1.8)	285	
SS08118	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Cystathionine beta-synthase (EC 4.2.1.22)	560	
SS08119	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Cystathionine gamma-lyase (EC 4.4.1.1)	795	
SS08120	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Cystathionine gamma-synthase (EC 2.5.1.48)	333	
SS08121	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Cysteine synthase (EC 2.5.1.47)	1000	
SS08122	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Duplicated ATPase component MtsB of energizing module of methionine-regulated ECF transporter	12	
SS08123	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Homocysteine S-methyltransferase (EC 2.1.1.10)	17	
SS08124	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Homoserine dehydrogenase (EC 1.1.1.3)	974	
SS08125	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Homoserine kinase (EC 2.7.1.39)	290	
SS08126	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Homoserine O-acetyltransferase (EC 2.3.1.31)	928	
SS08127	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Homoserine O-succinyltransferase (EC 2.3.1.46)	63	
SS08128	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Methionine ABC transporter ATP-binding protein	868	
SS08129	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Methionine ABC transporter permease protein	17	
SS08130	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Methionine ABC transporter substrate-binding protein	28	
SS08133	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Methionine transporter MetT	3	
SS08134	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;O-acetylhomoserine sulfhydrylase (EC 2.5.1.49)	1144	
SS08135	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)	1051	
SS08136	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Predicted regulator of methionine metabolism, ArsR family	2	
SS08137	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	32	
SS08138	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;S-adenosylmethionine synthetase (EC 2.5.1.6)	938	
SS08141	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Serine acetyltransferase (EC 2.3.1.30)	333	
SS08143	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Substrate-specific component MtsA of methionine-regulated ECF transporter	1	
SS08144	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis;Transcriptional activator MetR	17	
SS08146	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;2-Oxobutyrate dehydrogenase E1 (EC:1.2.4.1)	13	
SS08147	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;2-Oxobutyrate oxidase, putative	34	
SS08148	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;Adenosylhomocysteinase (EC 3.3.1.1)	1208	
SS08149	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;Cystathionine beta-synthase (EC 4.2.1.22)	560	
SS08150	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;Cystathionine gamma-lyase (EC 4.4.1.1)	795	
SS08151	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;Methionine ABC transporter ATP-binding protein	868	
SS08152	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;Methionine ABC transporter permease protein	17	
SS08153	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;Methionine ABC transporter substrate-binding protein	28	
SS08154	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;Methionine gamma-lyase (EC 4.4.1.11)	109	
SS08155	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;Methionine transporter MetT	3	
SS08156	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;Pyruvate dehydrogenase E1 component (EC 1.2.4.1)	1509	
SS08157	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-)	268	
SS08158	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;S-adenosylhomocysteine nucleosidase (EC 3.2.2.9)	32	
SS08159	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation;S-adenosylmethionine synthetase (EC 2.5.1.6)	938	
SS08161	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54)	25	
SS08162	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;2,3-diketo-5-methylthiopentyl-1-phosphate enolase	47	
SS08163	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;2,3-diketo-5-methylthiopentyl-1-phosphate enolase-phosphatase (EC 3.1.3.77)	34	
SS08165	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase	7	
SS08166	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase related protein	6	
SS08167	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;5'-methylthioadenosine nucleosidase (EC 3.2.2.16)	32	
SS08168	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;5'-methylthioadenosine phosphorylase (EC 2.4.2.28)	447	
SS08169	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;5-methylthioribose kinase (EC 2.7.1.100)	34	
SS08170	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;Glutamine-dependent 2-keto-4-methylthiobutyrate transaminase	12	
SS08171	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;Methionine aminotransferase, PLP-dependent	21	
SS08172	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;Methylthioribose-1-phosphate isomerase (EC 5.3.1.23)	633	
SS08173	Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Salvage;Methylthioribulose-1-phosphate dehydratase (EC 4.2.1.109)	42	
SS08175	Carbohydrates;Organic acids;Methylcitrate_cycle;2-methylcitrate dehydratase (EC 4.2.1.79)	290	
SS08176	Carbohydrates;Organic acids;Methylcitrate_cycle;2-methylcitrate dehydratase FeS dependent (EC 4.2.1.79)	11	
SS08177	Carbohydrates;Organic acids;Methylcitrate_cycle;2-methylcitrate synthase (EC 2.3.3.5)	184	
SS08178	Carbohydrates;Organic acids;Methylcitrate_cycle;2-methylisocitrate dehydratase (EC 4.2.1.99)	770	
SS08179	Carbohydrates;Organic acids;Methylcitrate_cycle;Methylisocitrate lyase (EC 4.1.3.30)	311	
SS08180	Carbohydrates;Organic acids;Methylcitrate_cycle;Propionate catabolism operon regulatory protein PrpR	45	
SS08181	Carbohydrates;Organic acids;Methylcitrate_cycle;Propionate catabolism operon transcriptional regulator of GntR family [predicted]	12	
SS08182	Carbohydrates;Organic acids;Methylcitrate_cycle;Propionate--CoA ligase (EC 6.2.1.17)	154	
SS08183	Carbohydrates;Organic acids;Methylcitrate_cycle;PrpF protein involved in 2-methylcitrate cycle	62	
SS08184	Carbohydrates;Central carbohydrate metabolism;Methylglyoxal_Metabolism;Aldehyde dehydrogenase 2B4, mitochondrial precursor (EC 1.2.1.3) (ALDH2a)	4	
SS08185	Carbohydrates;Central carbohydrate metabolism;Methylglyoxal_Metabolism;Aldehyde dehydrogenase A (EC 1.2.1.22)	151	
SS08186	Carbohydrates;Central carbohydrate metabolism;Methylglyoxal_Metabolism;Aldehyde dehydrogenase B (EC 1.2.1.22)	590	
SS08188	Carbohydrates;Central carbohydrate metabolism;Methylglyoxal_Metabolism;Aldehyde dehydrogenase (EC 1.2.1.3)	3393	
SS08189	Carbohydrates;Central carbohydrate metabolism;Methylglyoxal_Metabolism;Aldehyde dehydrogenase, mitochondrial precursor (EC 1.2.1.3)	11	
SS08190	Carbohydrates;Central carbohydrate metabolism;Methylglyoxal_Metabolism;Hydroxyacylglutathione hydrolase (EC 3.1.2.6)	436	
SS08191	Carbohydrates;Central carbohydrate metabolism;Methylglyoxal_Metabolism;Lactoylglutathione lyase (EC 4.4.1.5)	152	
SS08192	Carbohydrates;Central carbohydrate metabolism;Methylglyoxal_Metabolism;Methylglyoxal synthase (EC 4.2.3.3)	26	
SS08193	Carbohydrates;Central carbohydrate metabolism;Methylglyoxal_Metabolism;NADPH-dependent methylglyoxal reductase (D-lactaldehyde dehydrogenase)	27	
SS08194	Carbohydrates;Central carbohydrate metabolism;Methylglyoxal_Metabolism;Retinal dehydrogenase 2 (EC 1.2.1.36) (Aldehyde dehydrogenase family 1 member A2)	6	
SS08195	RNA Metabolism;RNA processing and modification;Methylthiotransferases;MiaB family protein, possibly involved in tRNA or rRNA modification	414	
SS08196	RNA Metabolism;RNA processing and modification;Methylthiotransferases;Ribosomal protein S12p Asp88 (E. coli) methylthiotransferase	738	
SS08197	RNA Metabolism;RNA processing and modification;Methylthiotransferases;tRNA-i(6)A37 methylthiotransferase	847	
SS08198	RNA Metabolism;RNA processing and modification;Methylthiotransferases;tRNA N6-threonylcarbamoyladenosine 2-methylthiotransferase (putative)	4	
SS08201	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;MexA-MexB-OprM_Multidrug_Efflux_System;Outer membrane protein OprM	2	
SS08207	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;MexE-MexF-OprN_Multidrug_Efflux_System;Multidrug efflux membrane fusion protein MexE	84	
SS08208	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;MexE-MexF-OprN_Multidrug_Efflux_System;Multidrug efflux transporter MexF	1923	
SS08209	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;MexE-MexF-OprN_Multidrug_Efflux_System;Outer membrane protein OprN	17	
SS08210	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;MexE-MexF-OprN_Multidrug_Efflux_System;Transcriptional regulator MexT	9	
SS08211	Virulence, Disease and Defense;Detection;MLST;Acetyl-CoA acetyltransferase (EC 2.3.1.9)	3322	
SS08212	Virulence, Disease and Defense;Detection;MLST;Carbamate kinase (EC 2.7.2.2)	85	
SS08213	Virulence, Disease and Defense;Detection;MLST;Glycerol kinase (EC 2.7.1.30)	1116	
SS08214	Virulence, Disease and Defense;Detection;MLST;Guanylate kinase (EC 2.7.4.8)	314	
SS08215	Virulence, Disease and Defense;Detection;MLST;Phosphate acetyltransferase (EC 2.3.1.8)	216	
SS08216	Virulence, Disease and Defense;Detection;MLST;Shikimate 5-dehydrogenase (EC 1.1.1.25)	3	
SS08217	Virulence, Disease and Defense;Detection;MLST;Triosephosphate isomerase (EC 5.3.1.1)	488	
SS08218	RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria;5-methylaminomethyl-2-thiouridine-forming enzyme mnmC	9	
SS08219	RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria;Cysteine desulfurase CsdA-CsdE (EC 2.8.1.7), main protein CsdA	11	
SS08220	RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria;Cysteine desulfurase (EC 2.8.1.7)	2612	
SS08221	RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria;Cysteine desulfurase (EC 2.8.1.7), IscS subfamily	350	
SS08222	RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria;Cysteine desulfurase (EC 2.8.1.7), NifS subfamily	47	
SS08223	RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria;Cysteine desulfurase (EC 2.8.1.7), SufS subfamily	636	
SS08224	RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria;GTPase and tRNA-U34 5-formylation enzyme TrmE	428	
SS08225	RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria;tRNA 5-methylaminomethyl-2-thiouridine synthase TusA	15	
SS08229	RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria;tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61)	652	
SS08230	RNA Metabolism;RNA processing and modification;mnm5U34_biosynthesis_bacteria;tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	874	
SS08231	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;DNA-binding domain of ModE	35	
SS08232	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;GTP cyclohydrolase I (EC 3.5.4.16) type 1	421	
SS08233	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;GTP cyclohydrolase II (EC 3.5.4.25)	1016	
SS08234	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdate-binding domain of ModE	70	
SS08235	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdenum ABC transporter, periplasmic molybdenum-binding protein ModA (TC 3.A.1.8.1)	281	
SS08236	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdenum cofactor biosynthesis protein MoaA	1356	
SS08237	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdenum cofactor biosynthesis protein MoaB	177	
SS08238	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdenum cofactor biosynthesis protein MoaC	310	
SS08239	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdenum cofactor biosynthesis protein MoaD	81	
SS08240	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdenum cofactor biosynthesis protein MoaE	194	
SS08241	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdenum transport ATP-binding protein ModC (TC 3.A.1.8.1)	336	
SS08242	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdenum transport system permease protein ModB (TC 3.A.1.8.1)	428	
SS08243	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdenum transport system protein ModD	1	
SS08244	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdopterin binding domain MoeA-like	2	
SS08245	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdopterin biosynthesis enzyme	145	
SS08246	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdopterin biosynthesis Mog protein, molybdochelatase	42	
SS08247	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdopterin biosynthesis protein MoeA	910	
SS08248	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdopterin biosynthesis protein MoeB	195	
SS08249	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdopterin-guanine dinucleotide biosynthesis protein MobA	121	
SS08250	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Molybdopterin-guanine dinucleotide biosynthesis protein MobB	91	
SS08251	Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Molybdenum_cofactor_biosynthesis;Periplasmic molybdate-binding domain	222	
SS08253	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Molybdopterin_cytosine_dinucleotide;CTP:molybdopterin cytidylyltransferase	135	
SS08255	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Molybdopterin_cytosine_dinucleotide;Molybdopterin biosynthesis enzyme	145	
SS08256	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Molybdopterin_cytosine_dinucleotide;Periplasmic aromatic aldehyde oxidoreductase, FAD binding subunit YagS	699	
SS08257	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Molybdopterin_cytosine_dinucleotide;Periplasmic aromatic aldehyde oxidoreductase, iron-sulfur subunit YagT	501	
SS08258	Cofactors, Vitamins, Prosthetic Groups, Pigments;-;Molybdopterin_cytosine_dinucleotide;Periplasmic aromatic aldehyde oxidoreductase, molybdenum binding subunit YagR	1486	
SS08261	Regulation and Cell signaling;Proteolytic pathway;MT1-MMP_Pericellular_Network;Membrane-type matrix metallopeptidase-1	3	
SS08263	Miscellaneous;-;Muconate_lactonizing_enzyme_family;L-alanine-DL-glutamate epimerase	299	
SS08264	Miscellaneous;-;Muconate_lactonizing_enzyme_family;Muconate cycloisomerase (EC 5.5.1.1)	254	
SS08265	Miscellaneous;-;Muconate_lactonizing_enzyme_family;N-acylamino acid racemase	94	
SS08267	Miscellaneous;-;Muconate_lactonizing_enzyme_family;O-succinylbenzoate-CoA synthase (EC 4.2.1.-)	287	
SS08268	Cell Division and Cell Cycle;-;MukBEF_Chromosome_Condensation;Chromosome partition protein MukB	5	
SS08269	Cell Division and Cell Cycle;-;MukBEF_Chromosome_Condensation;Chromosome partition protein MukE	1	
SS08270	Cell Division and Cell Cycle;-;MukBEF_Chromosome_Condensation;Chromosome partition protein MukF	2	
SS08271	Cell Division and Cell Cycle;-;MukBEF_Chromosome_Condensation;Membrane Protein Functionally coupled to the MukBEF Chromosome Partitioning Mechanism	1	
SS08272	Cell Division and Cell Cycle;-;MukBEF_Chromosome_Condensation;S-adenosylmethionine-dependent methyltransferase Functionally Coupled to the MukBEF Chromosome Partitioning Mechanism	2	
SS08273	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_efflux_pump_in_Campylobacter_jejuni_(CmeABC_operon);RND efflux system, inner membrane transporter CmeB	2309	
SS08274	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_efflux_pump_in_Campylobacter_jejuni_(CmeABC_operon);RND efflux system, membrane fusion protein CmeA	281	
SS08275	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_efflux_pump_in_Campylobacter_jejuni_(CmeABC_operon);RND efflux system, outer membrane lipoprotein CmeC	395	
SS08277	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Acriflavin resistance protein	5235	
SS08278	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Macrolide export ATP-binding/permease protein MacB (EC 3.6.3.-)	690	
SS08279	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Macrolide-specific efflux protein MacA	142	
SS08280	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Membrane fusion protein of RND family multidrug efflux pump	221	
SS08281	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps	27	
SS08283	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Multidrug efflux RND membrane fusion protein MexC	11	
SS08284	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Multidrug efflux RND transporter MexD	32	
SS08285	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Multidrug-efflux transporter, major facilitator superfamily (MFS) (TC 2.A.1)	15	
SS08286	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Multidrug resistance efflux pump PmrA	1	
SS08288	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Probable transcription regulator protein of MDR efflux pump cluster	33	
SS08289	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;RND efflux system, inner membrane transporter CmeB	2309	
SS08290	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;RND efflux system, membrane fusion protein CmeA	281	
SS08291	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;RND efflux system, outer membrane lipoprotein CmeC	395	
SS08292	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;RND efflux system, outer membrane lipoprotein, NodT family	451	
SS08294	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Transcription regulator of multidrug efflux pump operon, TetR (AcrR) family	5	
SS08295	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Transcription repressor of multidrug efflux pump acrAB operon, TetR (AcrR) family	4	
SS08296	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Efflux_Pumps;Type I secretion outer membrane protein, TolC precursor	236	
SS08299	Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Multidrug_Resistance_Operon_mdtRP_of_Bacillus;Multidrug efflux transporter MdtP	29	
SS08304	Membrane Transport;Uni- Sym- and Antiporters;Multi-subunit_cation_antiporter;Na(+) H(+) antiporter subunit A	8	
SS08305	Membrane Transport;Uni- Sym- and Antiporters;Multi-subunit_cation_antiporter;Na(+) H(+) antiporter subunit B	10	
SS08306	Membrane Transport;Uni- Sym- and Antiporters;Multi-subunit_cation_antiporter;Na(+) H(+) antiporter subunit C	2	
SS08307	Membrane Transport;Uni- Sym- and Antiporters;Multi-subunit_cation_antiporter;Na(+) H(+) antiporter subunit D	17	
SS08308	Membrane Transport;Uni- Sym- and Antiporters;Multi-subunit_cation_antiporter;Na(+) H(+) antiporter subunit E	3	
SS08310	Membrane Transport;Uni- Sym- and Antiporters;Multi-subunit_cation_antiporter;Na(+) H(+) antiporter subunit G	1	
SS08311	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Murein_hydrolase_regulation_and_cell_death;Antiholin-like protein LrgA	8	
SS08312	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Murein_hydrolase_regulation_and_cell_death;Autolysis histidine kinase LytS	43	
SS08313	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Murein_hydrolase_regulation_and_cell_death;Autolysis response regulater LytR	71	
SS08314	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Murein_hydrolase_regulation_and_cell_death;CidA-associated membrane protein CidB	8	
SS08315	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Murein_hydrolase_regulation_and_cell_death;Cytidine deaminase (EC 3.5.4.5)	137	
SS08321	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Murein_hydrolase_regulation_and_cell_death;Holin-like protein CidA	6	
SS08322	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Murein_hydrolase_regulation_and_cell_death;LrgA-associated membrane protein LrgB	47	
SS08323	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Murein_hydrolase_regulation_and_cell_death;LysR family regulatory protein CidR	35	
SS08324	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Murein_hydrolase_regulation_and_cell_death;Preprotein translocase subunit SecG (TC 3.A.5.1.1)	101	
SS08328	Regulation and Cell signaling;Programmed Cell Death and Toxin-antitoxin Systems;Murein_hydrolase_regulation_and_cell_death;tRNA-dihydrouridine synthase C (EC 1.-.-.-)	3	
SS08329	Cell Wall and Capsule;-;Murein_Hydrolases;Beta N-acetyl-glucosaminidase (EC 3.2.1.52)	142	
SS08330	Cell Wall and Capsule;-;Murein_Hydrolases;D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4)	743	
SS08331	Cell Wall and Capsule;-;Murein_Hydrolases;Membrane-bound lytic murein transglycosylase A precursor (EC 3.2.1.-)	134	
SS08332	Cell Wall and Capsule;-;Murein_Hydrolases;Membrane-bound lytic murein transglycosylase B (EC 3.2.1.-)	9	
SS08333	Cell Wall and Capsule;-;Murein_Hydrolases;Membrane-bound lytic murein transglycosylase B precursor (EC 3.2.1.-)	435	
SS08334	Cell Wall and Capsule;-;Murein_Hydrolases;Membrane-bound lytic murein transglycosylase C precursor (EC 3.2.1.-)	12	
SS08335	Cell Wall and Capsule;-;Murein_Hydrolases;Membrane-bound lytic murein transglycosylase D precursor (EC 3.2.1.-)	254	
SS08336	Cell Wall and Capsule;-;Murein_Hydrolases;Membrane-bound lytic murein transglycosylase E (EC 3.2.1.-)	15	
SS08337	Cell Wall and Capsule;-;Murein_Hydrolases;Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13)	126	
SS08338	Cell Wall and Capsule;-;Murein_Hydrolases;N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	487	
SS08339	Cell Wall and Capsule;-;Murein_Hydrolases;Soluble lytic murein transglycosylase precursor (EC 3.2.1.-)	326	
SS08340	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	5184	
SS08341	Cell Wall and Capsule;Cell wall of Mycobacteria;mycolic_acid_synthesis;3-OXOACYL-[ACYL-CARRIER-PROTEIN] SYNTHASE III FABH (BETA-KETOACYL-ACP SYNTHASE III) (KAS III)	8	
