xidxmetadata
1688xLactococcus phage bIL285x"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Caudovirales', 'Siphoviridae', 'unclassified (derived from Siphoviridae)', 'Lactococcus phage bIL285', 'Lactococcus phage bIL285']}"
1689xLaminaria digitatax"{'taxonomy': ['Eukaryota', 'Phaeophyceae', 'unclassified (derived from Phaeophyceae)', 'Laminariales', 'Laminariaceae', 'Laminaria', 'Laminaria digitata', 'Laminaria digitata']}"
1690xLaribacter hongkongensisx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Laribacter', 'Laribacter hongkongensis', 'Laribacter hongkongensis']}"
1691xLaribacter hongkongensis HLHK9x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Laribacter', 'Laribacter hongkongensis', 'Laribacter hongkongensis HLHK9']}"
1692xLawsonia intracellularis PHE/MN1-00x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Deltaproteobacteria', 'Desulfovibrionales', 'Desulfovibrionaceae', 'Lawsonia', 'Lawsonia intracellularis', 'Lawsonia intracellularis PHE/MN1-00']}"
1693xLeadbetterella byssophila DSM 17132x"{'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Cytophagaceae', 'Leadbetterella', 'Leadbetterella byssophila', 'Leadbetterella byssophila DSM 17132']}"
1694xLecanicillium muscariumx"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Sordariomycetes', 'Hypocreales', 'Cordycipitaceae', 'Lecanicillium', 'Lecanicillium muscarium', 'Lecanicillium muscarium']}"
1695xLeeuwenhoekiella blandensis MED217x"{'taxonomy': ['Bacteria', 'Bacteroidetes', 'Flavobacteriia', 'Flavobacteriales', 'Flavobacteriaceae', 'Leeuwenhoekiella', 'Leeuwenhoekiella blandensis', 'Leeuwenhoekiella blandensis MED217']}"
1696xLegionella drancourtii LLAP12x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Legionellaceae', 'Legionella', 'Legionella drancourtii', 'Legionella drancourtii LLAP12']}"
1697xLegionella longbeachae D-4968x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Legionellaceae', 'Legionella', 'Legionella longbeachae', 'Legionella longbeachae D-4968']}"
1698xLegionella longbeachae NSW150x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Legionellaceae', 'Legionella', 'Legionella longbeachae', 'Legionella longbeachae NSW150']}"
1699xLegionella pneumophila 2300/99 Alcoyx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Legionellaceae', 'Legionella', 'Legionella pneumophila', 'Legionella pneumophila 2300/99 Alcoy']}"
1700xLegionella pneumophila str. Corbyx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Legionellaceae', 'Legionella', 'Legionella pneumophila', 'Legionella pneumophila str. Corby']}"
1701xLegionella pneumophila str. Lensx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Legionellaceae', 'Legionella', 'Legionella pneumophila', 'Legionella pneumophila str. Lens']}"
1702xLegionella pneumophila str. Parisx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Legionellaceae', 'Legionella', 'Legionella pneumophila', 'Legionella pneumophila str. Paris']}"
1703xLegionella pneumophila subsp. pneumophila str. Philadelphia 1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Legionellales', 'Legionellaceae', 'Legionella', 'Legionella pneumophila', 'Legionella pneumophila subsp. pneumophila str. Philadelphia 1']}"
1704x"Leifsonia xyli subsp. xyli str. CTCB07"x"{'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Microbacteriaceae', 'Leifsonia', 'Leifsonia xyli', 'Leifsonia xyli subsp. xyli str. CTCB07']}"
1705xLeishmania braziliensis MHOM/BR/75/M2904x"{'taxonomy': ['Eukaryota', 'unclassified (derived from Eukaryota)', 'unclassified (derived from Eukaryota)', 'Kinetoplastida', 'Trypanosomatidae', 'Leishmania', 'Leishmania braziliensis', 'Leishmania braziliensis MHOM/BR/75/M2904']}"
1706xLeishmania infantum JPCM5x"{'taxonomy': ['Eukaryota', 'unclassified (derived from Eukaryota)', 'unclassified (derived from Eukaryota)', 'Kinetoplastida', 'Trypanosomatidae', 'Leishmania', 'Leishmania infantum', 'Leishmania infantum JPCM5']}"
1707xLeishmania major strain Friedlinx"{'taxonomy': ['Eukaryota', 'unclassified (derived from Eukaryota)', 'unclassified (derived from Eukaryota)', 'Kinetoplastida', 'Trypanosomatidae', 'Leishmania', 'Leishmania major', 'Leishmania major strain Friedlin']}"
1708xLentisphaera araneosa HTCC2155x"{'taxonomy': ['Bacteria', 'Lentisphaerae', 'unclassified (derived from Lentisphaerae)', 'Lentisphaerales', 'Lentisphaeraceae', 'Lentisphaera', 'Lentisphaera araneosa', 'Lentisphaera araneosa HTCC2155']}"
1709xLeptosira terrestrisx"{'taxonomy': ['Eukaryota', 'Chlorophyta', 'Trebouxiophyceae', 'Ctenocladales', 'Ctenocladaceae', 'Leptosira', 'Leptosira terrestris', 'Leptosira terrestris']}"
1710x"Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'"x"{'taxonomy': ['Bacteria', 'Spirochaetes', 'Spirochaetia', 'Spirochaetales', 'Leptospiraceae', 'Leptospira', 'Leptospira biflexa', ""Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)'""]}"
1711x"Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)'"x"{'taxonomy': ['Bacteria', 'Spirochaetes', 'Spirochaetia', 'Spirochaetales', 'Leptospiraceae', 'Leptospira', 'Leptospira biflexa', ""Leptospira biflexa serovar Patoc strain 'Patoc 1 (Paris)'""]}"
1712xLeptospira borgpetersenii serovar Hardjo-bovis JB197x"{'taxonomy': ['Bacteria', 'Spirochaetes', 'Spirochaetia', 'Spirochaetales', 'Leptospiraceae', 'Leptospira', 'Leptospira borgpetersenii', 'Leptospira borgpetersenii serovar Hardjo-bovis JB197']}"
1713xLeptospira borgpetersenii serovar Hardjo-bovis L550x"{'taxonomy': ['Bacteria', 'Spirochaetes', 'Spirochaetia', 'Spirochaetales', 'Leptospiraceae', 'Leptospira', 'Leptospira borgpetersenii', 'Leptospira borgpetersenii serovar Hardjo-bovis L550']}"
1714xLeptospira interrogans serovar Copenhageni str. Fiocruz L1-130x"{'taxonomy': ['Bacteria', 'Spirochaetes', 'Spirochaetia', 'Spirochaetales', 'Leptospiraceae', 'Leptospira', 'Leptospira interrogans', 'Leptospira interrogans serovar Copenhageni str. Fiocruz L1-130']}"
1715xLeptospira interrogans serovar Lai str. 56601x"{'taxonomy': ['Bacteria', 'Spirochaetes', 'Spirochaetia', 'Spirochaetales', 'Leptospiraceae', 'Leptospira', 'Leptospira interrogans', 'Leptospira interrogans serovar Lai str. 56601']}"
1716x"Leptospirillum ferrooxidans"x"{'taxonomy': ['Bacteria', 'Nitrospirae', 'Nitrospira (class)', 'Nitrospirales', 'Nitrospiraceae', 'Leptospirillum', 'Leptospirillum ferrooxidans', 'Leptospirillum ferrooxidans']}"
1717x"Leptothrix cholodnii SP-6"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Burkholderiales', 'unclassified (derived from Burkholderiales)', 'Leptothrix', 'Leptothrix cholodnii', 'Leptothrix cholodnii SP-6']}"
1718xLeptotrichia buccalis C-1013-bx"{'taxonomy': ['Bacteria', 'Fusobacteria', 'Fusobacteriia', 'Fusobacteriales', 'Leptotrichiaceae', 'Leptotrichia', 'Leptotrichia buccalis', 'Leptotrichia buccalis C-1013-b']}"
1719xLeptotrichia goodfellowii F0264x"{'taxonomy': ['Bacteria', 'Fusobacteria', 'Fusobacteriia', 'Fusobacteriales', 'Leptotrichiaceae', 'Leptotrichia', 'Leptotrichia goodfellowii', 'Leptotrichia goodfellowii F0264']}"
1720xLeptotrichia hofstadii F0254x"{'taxonomy': ['Bacteria', 'Fusobacteria', 'Fusobacteriia', 'Fusobacteriales', 'Leptotrichiaceae', 'Leptotrichia', 'Leptotrichia hofstadii', 'Leptotrichia hofstadii F0254']}"
1721xLeucania separata nuclear polyhedrosis virusx"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Baculoviridae', 'Alphabaculovirus', 'Leucania separata nuclear polyhedrosis virus', 'Leucania separata nuclear polyhedrosis virus']}"
1722xLeuconostoc citreum KM20x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Leuconostocaceae', 'Leuconostoc', 'Leuconostoc citreum', 'Leuconostoc citreum KM20']}"
1723xLeuconostoc gasicomitatum LMG 18811x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Leuconostocaceae', 'Leuconostoc', 'Leuconostoc gasicomitatum', 'Leuconostoc gasicomitatum LMG 18811']}"
1724xLeuconostoc kimchii IMSNU 11154x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Leuconostocaceae', 'Leuconostoc', 'Leuconostoc kimchii', 'Leuconostoc kimchii IMSNU 11154']}"
1725xLeuconostoc mesenteroides subsp. cremoris ATCC 19254x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Leuconostocaceae', 'Leuconostoc', 'Leuconostoc mesenteroides', 'Leuconostoc mesenteroides subsp. cremoris ATCC 19254']}"
1726xLeuconostoc mesenteroides subsp. mesenteroides ATCC 8293x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Leuconostocaceae', 'Leuconostoc', 'Leuconostoc mesenteroides', 'Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293']}"
1727xLimnobacter sp. MED105x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Burkholderiales', 'Burkholderiaceae', 'Limnobacter', 'Limnobacter sp. MED105', 'Limnobacter sp. MED105']}"
1728xListeria grayi DSM 20601x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria grayi', 'Listeria grayi DSM 20601']}"
1729xListeria innocua Clip11262x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria innocua', 'Listeria innocua Clip11262']}"
1730xListeria ivanovii FSL F6-596x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria ivanovii', 'Listeria ivanovii FSL F6-596']}"
1731xListeria marthii FSL S4-120x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria marthii', 'Listeria marthii FSL S4-120']}"
1732xListeria monocytogenes 08-5578x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes 08-5578']}"
1733xListeria monocytogenes 08-5923x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes 08-5923']}"
1734xListeria monocytogenes 10403Sx"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes 10403S']}"
1735xListeria monocytogenes EGD-ex"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes EGD-e']}"
1736xListeria monocytogenes F6900x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes F6900']}"
1737xListeria monocytogenes FSL F2-515x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes FSL F2-515']}"
1738xListeria monocytogenes FSL J1-175x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes FSL J1-175']}"
1739xListeria monocytogenes FSL J1-194x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes FSL J1-194']}"
1740xListeria monocytogenes FSL J1-208x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes FSL J1-208']}"
1741xListeria monocytogenes FSL J2-003x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes FSL J2-003']}"
1742xListeria monocytogenes FSL J2-064x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes FSL J2-064']}"
1743xListeria monocytogenes FSL J2-071x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes FSL J2-071']}"
1744xListeria monocytogenes FSL N1-017x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes FSL N1-017']}"
1745xListeria monocytogenes FSL N3-165x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes FSL N3-165']}"
1746xListeria monocytogenes FSL R2-503x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes FSL R2-503']}"
1747xListeria monocytogenes FSL R2-561x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes FSL R2-561']}"
1748xListeria monocytogenes Finland 1988x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes Finland 1988']}"
1749xListeria monocytogenes HCC23x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes HCC23']}"
1750xListeria monocytogenes HPB2262x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes HPB2262']}"
1751xListeria monocytogenes J0161x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes J0161']}"
1752xListeria monocytogenes J2818x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes J2818']}"
1753xListeria monocytogenes LO28x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes LO28']}"
1754xListeria monocytogenes serotype 1/2a str. F6854x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes serotype 1/2a str. F6854']}"
1755xListeria monocytogenes serotype 4b str. CLIP 80459x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes serotype 4b str. CLIP 80459']}"
1756xListeria monocytogenes serotype 4b str. F2365x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes serotype 4b str. F2365']}"
1757xListeria monocytogenes serotype 4b str. H7858x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria monocytogenes', 'Listeria monocytogenes serotype 4b str. H7858']}"
1758xListeria phage B025x"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Caudovirales', 'Siphoviridae', 'unclassified (derived from Siphoviridae)', 'Listeria phage B025', 'Listeria phage B025']}"
1759xListeria phage B054x"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Caudovirales', 'Siphoviridae', 'unclassified (derived from Siphoviridae)', 'Listeria phage B054', 'Listeria phage B054']}"
1760xListeria seeligeri serovar 1/2b str. SLCC3954x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria seeligeri', 'Listeria seeligeri serovar 1/2b str. SLCC3954']}"
1761xListeria welshimeri serovar 6b str. SLCC5334x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Listeriaceae', 'Listeria', 'Listeria welshimeri', 'Listeria welshimeri serovar 6b str. SLCC5334']}"
1762xListonella anguillarum 775x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Vibrionales', 'Vibrionaceae', 'Listonella', 'Listonella anguillarum', 'Listonella anguillarum 775']}"
1763xListonella anguillarum serovar O2x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Vibrionales', 'Vibrionaceae', 'Listonella', 'Listonella anguillarum', 'Listonella anguillarum serovar O2']}"
1764xLoa loax"{'taxonomy': ['Eukaryota', 'Nematoda', 'Chromadorea', 'Spirurida', 'Onchocercidae', 'Loa', 'Loa loa', 'Loa loa']}"
1765xLobularia maritimax"{'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Brassicales', 'Brassicaceae', 'Lobularia', 'Lobularia maritima', 'Lobularia maritima']}"
1766xLodderomyces elongisporus NRRL YB-4239x"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Saccharomycetes', 'Saccharomycetales', 'Debaryomycetaceae', 'Lodderomyces', 'Lodderomyces elongisporus', 'Lodderomyces elongisporus NRRL YB-4239']}"
1767xLoktanella vestfoldensis SKA53x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Rhodobacteraceae', 'Loktanella', 'Loktanella vestfoldensis', 'Loktanella vestfoldensis SKA53']}"
1768xLolium perennex"{'taxonomy': ['Eukaryota', 'Streptophyta', 'Liliopsida', 'Poales', 'Poaceae', 'Lolium', 'Lolium perenne', 'Lolium perenne']}"
1769xLumbricus terrestrisx"{'taxonomy': ['Eukaryota', 'Annelida', 'unclassified (derived from Annelida)', 'Haplotaxida', 'Lumbricidae', 'Lumbricus', 'Lumbricus terrestris', 'Lumbricus terrestris']}"
1770xLutiella nitroferrum 2002x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Lutiella', 'Lutiella nitroferrum', 'Lutiella nitroferrum 2002']}"
1771xLyngbya sp. PCC 8106x"{'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Oscillatoriales', 'unclassified (derived from Oscillatoriales)', 'Lyngbya', 'Lyngbya sp. PCC 8106', 'Lyngbya sp. PCC 8106']}"
1772xLysinibacillus fusiformis ZC1x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Lysinibacillus', 'Lysinibacillus fusiformis', 'Lysinibacillus fusiformis ZC1']}"
1773xLysinibacillus sphaericus C3-41x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Lysinibacillus', 'Lysinibacillus sphaericus', 'Lysinibacillus sphaericus C3-41']}"
1774xMacaca mulattax"{'taxonomy': ['Eukaryota', 'Chordata', 'Mammalia', 'Primates', 'Cercopithecidae', 'Macaca', 'Macaca mulatta', 'Macaca mulatta']}"
1775xMacrobrachium lanchesterix"{'taxonomy': ['Eukaryota', 'Arthropoda', 'Malacostraca', 'Decapoda', 'Palaemonidae', 'Macrobrachium', 'Macrobrachium lanchesteri', 'Macrobrachium lanchesteri']}"
1776xMacrococcus caseolyticus JCSC5402x"{'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Staphylococcaceae', 'Macrococcus', 'Macrococcus caseolyticus', 'Macrococcus caseolyticus JCSC5402']}"
1777xMacrogyrus oblongusx"{'taxonomy': ['Eukaryota', 'Arthropoda', 'Insecta', 'Coleoptera', 'Gyrinidae', 'Macrogyrus', 'Macrogyrus oblongus', 'Macrogyrus oblongus']}"
1778xMagnaporthe oryzae 70-15x"{'taxonomy': ['Eukaryota', 'Ascomycota', 'Sordariomycetes', 'Magnaporthales', 'Magnaporthaceae', 'Magnaporthe', 'Magnaporthe oryzae', 'Magnaporthe oryzae 70-15']}"
1779xMagnetococcus sp. MC-1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'unclassified (derived from Proteobacteria)', 'unclassified (derived from Proteobacteria)', 'unclassified (derived from Proteobacteria)', 'Magnetococcus', 'Magnetococcus sp. MC-1', 'Magnetococcus sp. MC-1']}"
1780xMagnetospirillum gryphiswaldense MSR-1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodospirillales', 'Rhodospirillaceae', 'Magnetospirillum', 'Magnetospirillum gryphiswaldense', 'Magnetospirillum gryphiswaldense MSR-1']}"
1781xMagnetospirillum magneticum AMB-1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodospirillales', 'Rhodospirillaceae', 'Magnetospirillum', 'Magnetospirillum magneticum', 'Magnetospirillum magneticum AMB-1']}"
1782xMagnetospirillum magnetotacticum MS-1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodospirillales', 'Rhodospirillaceae', 'Magnetospirillum', 'Magnetospirillum magnetotacticum', 'Magnetospirillum magnetotacticum MS-1']}"
1783xMalassezia globosa CBS 7966x"{'taxonomy': ['Eukaryota', 'Basidiomycota', 'Exobasidiomycetes', 'Malasseziales', 'Malasseziaceae', 'Malassezia', 'Malassezia globosa', 'Malassezia globosa CBS 7966']}"
1784xMalawimonas jakobiformisx"{'taxonomy': ['Eukaryota', 'unclassified (derived from Eukaryota)', 'unclassified (derived from Eukaryota)', 'unclassified (derived from Eukaryota)', 'Malawimonadidae', 'Malawimonas', 'Malawimonas jakobiformis', 'Malawimonas jakobiformis']}"
1785xMannheimia haemolytica PHL213x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pasteurellales', 'Pasteurellaceae', 'Mannheimia', 'Mannheimia haemolytica', 'Mannheimia haemolytica PHL213']}"
1786xMannheimia haemolytica serotype A2 str. BOVINEx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pasteurellales', 'Pasteurellaceae', 'Mannheimia', 'Mannheimia haemolytica', 'Mannheimia haemolytica serotype A2 str. BOVINE']}"
1787xMannheimia haemolytica serotype A2 str. OVINEx"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pasteurellales', 'Pasteurellaceae', 'Mannheimia', 'Mannheimia haemolytica', 'Mannheimia haemolytica serotype A2 str. OVINE']}"
1788xMannheimia succiniciproducens MBEL55Ex"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Pasteurellales', 'Pasteurellaceae', 'Basfia', 'Mannheimia succiniciproducens', 'Mannheimia succiniciproducens MBEL55E']}"
1789xMaribacter sp. HTCC2170x"{'taxonomy': ['Bacteria', 'Bacteroidetes', 'Flavobacteriia', 'Flavobacteriales', 'Flavobacteriaceae', 'Maribacter', 'Maribacter sp. HTCC2170', 'Maribacter sp. HTCC2170']}"
1790xMaricaulis maris MCS10x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Hyphomonadaceae', 'Maricaulis', 'Maricaulis maris', 'Maricaulis maris MCS10']}"
1791xMarinobacter algicola DG893x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Alteromonadaceae', 'Marinobacter', 'Marinobacter algicola', 'Marinobacter algicola DG893']}"
1792xMarinobacter aquaeolei VT8x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Alteromonadaceae', 'Marinobacter', 'Marinobacter hydrocarbonoclasticus', 'Marinobacter aquaeolei VT8']}"
1793xMarinobacter sp. ELB17x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Alteromonadales', 'Alteromonadaceae', 'Marinobacter', 'Marinobacter sp. ELB17', 'Marinobacter sp. ELB17']}"
1794xMarinomonas sp. MED121x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Oceanospirillales', 'Oceanospirillaceae', 'Marinomonas', 'Marinomonas sp. MED121', 'Marinomonas sp. MED121']}"
1795xMarinomonas sp. MWYL1x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Oceanospirillales', 'Oceanospirillaceae', 'Marinomonas', 'Marinomonas sp. MWYL1', 'Marinomonas sp. MWYL1']}"
1796x"Mariprofundus ferrooxydans PV-1"x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Zetaproteobacteria', 'Mariprofundales', 'Mariprofundaceae', 'Mariprofundus', 'Mariprofundus ferrooxydans', 'Mariprofundus ferrooxydans PV-1']}"
1797xMaritimibacter alkaliphilus HTCC2654x"{'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Rhodobacteraceae', 'Maritimibacter', 'Maritimibacter alkaliphilus', 'Maritimibacter alkaliphilus HTCC2654']}"
1798xMarivirga tractuosa DSM 4126x"{'taxonomy': ['Bacteria', 'Bacteroidetes', 'Cytophagia', 'Cytophagales', 'Flammeovirgaceae', 'Marivirga', 'Marivirga tractuosa', 'Marivirga tractuosa DSM 4126']}"
1799xMarseillevirusx"{'taxonomy': ['Viruses', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'unclassified (derived from Viruses)', 'Marseillevirus family', 'unclassified (derived from Marseillevirus family)', 'Marseillevirus', 'Marseillevirus']}"
