,0,1,2
"{'id': 'SS06163', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', '6-phosphofructokinase class II (EC 2.7.1.11)']}}",4082,0,1
"{'id': 'SS06164', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', '6-phosphofructokinase (EC 2.7.1.11)']}}",4083,0,743
"{'id': 'SS06167', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Enolase (EC 4.2.1.11)']}}",4084,0,934
"{'id': 'SS06168', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)']}}",4085,0,565
"{'id': 'SS06169', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)']}}",4086,0,126
"{'id': 'SS06170', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Fructose-1,6-bisphosphatase, type V, archaeal (EC 3.1.3.11)']}}",4087,0,24
"{'id': 'SS06172', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Glucose-6-phosphate isomerase, archaeal (EC 5.3.1.9)']}}",4088,0,7
"{'id': 'SS06173', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Glucose-6-phosphate isomerase, archaeal II (EC 5.3.1.9)']}}",4089,0,35
"{'id': 'SS06174', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Glucose-6-phosphate isomerase (EC 5.3.1.9)']}}",4090,0,994
"{'id': 'SS06176', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Hexokinase (EC 2.7.1.1)']}}",4091,0,2
"{'id': 'SS06177', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'NAD(P)-dependent glyceraldehyde 3-phosphate dehydrogenase archaeal (EC 1.2.1.59)']}}",4092,0,4
"{'id': 'SS06178', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Non-phosphorylating glyceraldehyde-3-phosphate dehydrogenase (NAD)']}}",4093,0,17
"{'id': 'SS06179', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Phosphoenolpyruvate synthase (EC 2.7.9.2)']}}",4094,0,476
"{'id': 'SS06180', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Phosphoglycerate kinase (EC 2.7.2.3)']}}",4095,0,785
"{'id': 'SS06181', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Phosphoglycerate mutase (EC 5.4.2.1)']}}",4096,0,201
"{'id': 'SS06182', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Pyrophosphate--fructose 6-phosphate 1-phosphotransferase, alpha subunit (EC 2.7.1.90)']}}",4097,0,83
"{'id': 'SS06183', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Pyruvate kinase (EC 2.7.1.40)']}}",4098,0,729
"{'id': 'SS06184', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Pyruvate,phosphate dikinase (EC 2.7.9.1)']}}",4099,0,1603
"{'id': 'SS06185', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes', 'Triosephosphate isomerase (EC 5.3.1.1)']}}",4100,0,464
"{'id': 'SS06186', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glyoxylate_bypass', 'Aconitate hydratase 2 (EC 4.2.1.3)']}}",4101,0,40
"{'id': 'SS06187', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glyoxylate_bypass', 'Aconitate hydratase (EC 4.2.1.3)']}}",4102,0,2194
"{'id': 'SS06189', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glyoxylate_bypass', 'Citrate synthase (si) (EC 2.3.3.1)']}}",4103,0,1284
"{'id': 'SS06190', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glyoxylate_bypass', 'Isocitrate dehydrogenase phosphatase (EC 2.7.11.5)/kinase (EC 3.1.3.-)']}}",4104,0,48
"{'id': 'SS06191', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glyoxylate_bypass', 'Isocitrate lyase (EC 4.1.3.1)']}}",4105,0,397
"{'id': 'SS06192', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glyoxylate_bypass', 'Isocitrate lyase (EC 4.1.3.1), group III, Mycobacterial type ICL2']}}",4106,0,27
"{'id': 'SS06194', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glyoxylate_bypass', 'Malate dehydrogenase (EC 1.1.1.37)']}}",4107,0,699
"{'id': 'SS06198', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glyoxylate_bypass', 'Malate synthase (EC 2.3.3.9)']}}",4108,0,515
"{'id': 'SS06199', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glyoxylate_bypass', 'Malate synthase G (EC 2.3.3.9)']}}",4109,0,106
"{'id': 'SS06200', 'metadata': {'ontology': ['Carbohydrates', 'Central carbohydrate metabolism', 'Glyoxylate_bypass', '(R)-2-hydroxyacid dehydrogenase, similar to L-sulfolactate dehydrogenase (EC 1.1.1.272)']}}",4110,0,78
"{'id': 'SS06208', 'metadata': {'ontology': ['DNA Metabolism', 'DNA uptake, competence', 'Gram_Positive_Competence', 'Late competence protein ComEA, DNA receptor']}}",4111,0,47
"{'id': 'SS06209', 'metadata': {'ontology': ['DNA Metabolism', 'DNA uptake, competence', 'Gram_Positive_Competence', 'Late competence protein ComEC, DNA transport']}}",4112,0,54
"{'id': 'SS06210', 'metadata': {'ontology': ['DNA Metabolism', 'DNA uptake, competence', 'Gram_Positive_Competence', 'Late competence protein ComGA, access of DNA to ComEA']}}",4113,0,34
"{'id': 'SS06224', 'metadata': {'ontology': ['Protein Metabolism', 'Protein folding', 'GroEL_GroES', 'Heat shock protein 60 family chaperone GroEL']}}",4114,0,2181
"{'id': 'SS06225', 'metadata': {'ontology': ['Protein Metabolism', 'Protein folding', 'GroEL_GroES', 'Heat shock protein 60 family co-chaperone GroES']}}",4115,0,402
"{'id': 'SS06226', 'metadata': {'ontology': ['RNA Metabolism', '-', 'Group_II_intron-associated_genes', 'Retron-type reverse transcriptase']}}",4116,0,1229
"{'id': 'SS06227', 'metadata': {'ontology': ['Respiration', 'Electron donating reactions', 'H2:CoM-S-S-HTP_oxidoreductase', 'CoB--CoM heterodisulfide reductase subunit A (EC 1.8.98.1)']}}",4117,0,13
"{'id': 'SS06229', 'metadata': {'ontology': ['Respiration', 'Electron donating reactions', 'H2:CoM-S-S-HTP_oxidoreductase', 'CoB--CoM heterodisulfide reductase subunit C (EC 1.8.98.1)']}}",4118,0,3
"{'id': 'SS06239', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Chaperone protein DnaJ']}}",4119,0,880
"{'id': 'SS06240', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Chaperone protein DnaK']}}",4120,0,1874
"{'id': 'SS06241', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'DNA replication intiation control protein YabA']}}",4121,0,1
"{'id': 'SS06242', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'FIG001341: Probable Fe(2+)-trafficking protein YggX']}}",4122,0,31
"{'id': 'SS06243', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'FIG009886: phosphoesterase']}}",4123,0,1
"{'id': 'SS06244', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Glutathione synthetase (EC 6.3.2.3)']}}",4124,0,133
"{'id': 'SS06245', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Heat-inducible transcription repressor HrcA']}}",4125,0,307
"{'id': 'SS06246', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Heat shock protein GrpE']}}",4126,0,139
"{'id': 'SS06247', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'HspR, transcriptional repressor of DnaK operon']}}",4127,0,116
"{'id': 'SS06248', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Hypothetical radical SAM family enzyme in heat shock gene cluster, similarity with CPO of BS HemN-type']}}",4128,0,191
"{'id': 'SS06249', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Hypothetical radical SAM family enzyme, NOT coproporphyrinogen III oxidase, oxygen-independent']}}",4129,0,71
"{'id': 'SS06250', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'MiaB family protein, possibly involved in tRNA or rRNA modification']}}",4130,0,226
"{'id': 'SS06251', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.15)']}}",4131,0,190
"{'id': 'SS06252', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Radical SAM family enzyme, similar to coproporphyrinogen III oxidase, oxygen-independent, clustered with nucleoside-triphosphatase RdgB']}}",4132,0,108
"{'id': 'SS06253', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Ribonuclease PH (EC 2.7.7.56)']}}",4133,0,397
"{'id': 'SS06254', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Ribosomal protein L11 methyltransferase (EC 2.1.1.-)']}}",4134,0,124
"{'id': 'SS06255', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)']}}",4135,0,115
"{'id': 'SS06256', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)']}}",4136,0,59
"{'id': 'SS06257', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'RNA polymerase sigma factor RpoH']}}",4137,0,127
"{'id': 'SS06258', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'rRNA small subunit methyltransferase I']}}",4138,0,394
"{'id': 'SS06259', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Signal peptidase-like protein']}}",4139,0,71
"{'id': 'SS06260', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'tmRNA-binding protein SmpB']}}",4140,0,311
"{'id': 'SS06261', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Translation elongation factor LepA']}}",4141,0,1322
"{'id': 'SS06262', 'metadata': {'ontology': ['Stress Response', 'Heat shock', 'Heat_shock_dnaK_gene_cluster_extended', 'Xanthosine/inosine triphosphate pyrophosphatase']}}",4142,0,22
"{'id': 'SS06264', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', '5-aminolevulinate synthase (EC 2.3.1.37)']}}",4143,0,117
"{'id': 'SS06265', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)']}}",4144,0,113
"{'id': 'SS06266', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22)']}}",4145,0,66
"{'id': 'SS06267', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22), divergent, putative']}}",4146,0,12
"{'id': 'SS06268', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22), divergent, putative 2']}}",4147,0,3
"{'id': 'SS06270', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)']}}",4148,0,314
"{'id': 'SS06271', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Glutamate-1-semialdehyde aminotransferase (EC 5.4.3.8)']}}",4149,0,1205
"{'id': 'SS06272', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Glutamyl-tRNA reductase (EC 1.2.1.70)']}}",4150,0,309
"{'id': 'SS06273', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Glutamyl-tRNA synthetase (EC 6.1.1.17)']}}",4151,0,727
"{'id': 'SS06274', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Hemoprotein HemQ, essential component of heme biosynthetic pathway in Gram-positive bacteria']}}",4152,0,105
"{'id': 'SS06275', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'HemX protein, negative effector of steady-state concentration of glutamyl-tRNA reductase']}}",4153,0,13
"{'id': 'SS06276', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Hypothetical radical SAM family enzyme in heat shock gene cluster, similarity with CPO of BS HemN-type']}}",4154,0,191
"{'id': 'SS06277', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Hypothetical radical SAM family enzyme, NOT coproporphyrinogen III oxidase, oxygen-independent']}}",4155,0,71
"{'id': 'SS06278', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Porphobilinogen deaminase (EC 2.5.1.61)']}}",4156,0,316
"{'id': 'SS06279', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Porphobilinogen synthase (EC 4.2.1.24)']}}",4157,0,620
"{'id': 'SS06280', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Precorrin-2 oxidase (EC 1.3.1.76)']}}",4158,0,194
"{'id': 'SS06281', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Protoporphyrinogen IX oxidase, aerobic, HemY (EC 1.3.3.4)']}}",4159,0,115
"{'id': 'SS06282', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Protoporphyrinogen IX oxidase, novel form, HemJ (EC 1.3.-.-)']}}",4160,0,48
"{'id': 'SS06284', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Radical SAM family enzyme, similar to coproporphyrinogen III oxidase, oxygen-independent, clustered with nucleoside-triphosphatase RdgB']}}",4161,0,108
"{'id': 'SS06286', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Sirohydrochlorin ferrochelatase (EC 4.99.1.4)']}}",4162,0,185
"{'id': 'SS06287', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Uroporphyrinogen III decarboxylase (EC 4.1.1.37)']}}",4163,0,473
"{'id': 'SS06288', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)']}}",4164,0,522
"{'id': 'SS06289', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Uroporphyrinogen-III synthase, divergent, Flavobacterial type (EC 4.2.1.75)']}}",4165,0,2
"{'id': 'SS06291', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_and_Siroheme_Biosynthesis', 'Uroporphyrinogen-III synthase (EC 4.2.1.75)']}}",4166,0,294
"{'id': 'SS06292', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_biosynthesis_orphans', 'Cytochrome cd1 nitrite reductase (EC:1.7.2.1)']}}",4167,0,1
"{'id': 'SS06293', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_biosynthesis_orphans', 'Heme biosynthesis protein related to NirD']}}",4168,0,92
"{'id': 'SS06294', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_biosynthesis_orphans', 'Heme biosynthesis protein related to NirD and NirG']}}",4169,0,92
"{'id': 'SS06297', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_biosynthesis_orphans', 'Heme biosynthesis protein related to NirL']}}",4170,0,93
"{'id': 'SS06298', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_biosynthesis_orphans', 'Heme biosynthesis protein related to NirL and NirH']}}",4171,0,93
"{'id': 'SS06299', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_biosynthesis_orphans', 'Heme d1 biosynthesis protein NirD']}}",4172,0,1
"{'id': 'SS06302', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_biosynthesis_orphans', 'Heme d1 biosynthesis protein NirJ']}}",4173,0,2
"{'id': 'SS06303', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_biosynthesis_orphans', 'Heme d1 biosynthesis protein NirL']}}",4174,0,1
"{'id': 'SS06304', 'metadata': {'ontology': ['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Tetrapyrroles', 'Heme_biosynthesis_orphans', 'Radical SAM domain heme biosynthesis protein']}}",4175,0,30
"{'id': 'SS06305', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'ABC-type Fe3+-siderophore transport system permease component']}}",4176,0,12
"{'id': 'SS06306', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'ABC-type hemin transport system, ATPase component']}}",4177,0,33
"{'id': 'SS06308', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Electron transfer flavoprotein, beta subunit']}}",4178,0,364
"{'id': 'SS06309', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Ferrichrome transport ATP-binding protein FhuC (TC 3.A.1.14.3)']}}",4179,0,21
"{'id': 'SS06311', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Ferric siderophore transport system, biopolymer transport protein ExbB']}}",4180,0,32
"{'id': 'SS06312', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Ferric siderophore transport system, periplasmic binding protein TonB']}}",4181,0,82
"{'id': 'SS06313', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Flavin reductase (EC 1.5.1.30)']}}",4182,0,21
"{'id': 'SS06315', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Haemin uptake system outer membrane receptor']}}",4183,0,22
"{'id': 'SS06316', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Haemin uptake system periplasmic haemin-binding protein']}}",4184,0,6
"{'id': 'SS06317', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Haemin uptake system permease protein']}}",4185,0,1
"{'id': 'SS06320', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'heme uptake transmembrane sensor']}}",4186,0,2
"{'id': 'SS06321', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'hemin ABC transporter, permease protein']}}",4187,0,4
"{'id': 'SS06322', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Hemin ABC transporter, permease protein']}}",4188,0,44
"{'id': 'SS06323', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Hemin-binding lipoprotein HbpA']}}",4189,0,3
"{'id': 'SS06325', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Hemin transport protein']}}",4190,0,9
"{'id': 'SS06326', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Hemin transport protein HmuS']}}",4191,0,8
"{'id': 'SS06327', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Hemin uptake protein']}}",4192,0,3
"{'id': 'SS06329', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Iron compound ABC uptake transporter ATP-binding protein']}}",4193,0,1
"{'id': 'SS06332', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Outer membrane receptor proteins, mostly Fe transport']}}",4194,0,214
"{'id': 'SS06333', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Paraquat-inducible protein A']}}",4195,0,9
"{'id': 'SS06334', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Paraquat-inducible protein B']}}",4196,0,16
"{'id': 'SS06335', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Periplasmic hemin-binding protein']}}",4197,0,14
"{'id': 'SS06336', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'Putative heme iron utilization protein']}}",4198,0,38
"{'id': 'SS06340', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives', 'TonB-dependent hemin , ferrichrome receptor']}}",4199,0,33
"{'id': 'SS06342', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramPositives', 'Acyl carrier protein associated with anthrachelin biosynthesis']}}",4200,0,2
"{'id': 'SS06349', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramPositives', 'FIG039061: hypothetical protein related to heme utilization']}}",4201,0,7
"{'id': 'SS06350', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramPositives', 'Heme ABC transporter, ATPase component HmuV']}}",4202,0,27
"{'id': 'SS06351', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramPositives', 'Heme ABC transporter, cell surface heme and hemoprotein receptor HmuT']}}",4203,0,6
"{'id': 'SS06352', 'metadata': {'ontology': ['Iron acquisition and metabolism', '-', 'Heme,_hemin_uptake_and_utilization_systems_in_GramPositives', 'Heme ABC transporter, permease protein HmuU']}}",4204,0,11
