,0,1,2
"{'id': 'Neisseria gonorrhoeae 1291', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae 1291']}}",2076,0,31
"{'id': 'Neisseria gonorrhoeae 35/02', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae 35/02']}}",2077,0,34
"{'id': 'Neisseria gonorrhoeae DGI18', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae DGI18']}}",2078,0,39
"{'id': 'Neisseria gonorrhoeae DGI2', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae DGI2']}}",2079,0,41
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae F62']}, 'id': 'Neisseria gonorrhoeae F62'}",2080,0,60
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae FA 1090']}, 'id': 'Neisseria gonorrhoeae FA 1090'}",2081,0,80
"{'id': 'Neisseria gonorrhoeae FA19', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae FA19']}}",2082,0,34
"{'id': 'Neisseria gonorrhoeae FA6140', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae FA6140']}}",2083,0,36
"{'id': 'Neisseria gonorrhoeae MS11', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae MS11']}}",2084,0,36
"{'id': 'Neisseria gonorrhoeae NCCP11945', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae NCCP11945']}}",2085,0,43
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae PID1']}, 'id': 'Neisseria gonorrhoeae PID1'}",2086,0,39
"{'id': 'Neisseria gonorrhoeae PID18', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae PID18']}}",2087,0,37
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae PID24-1']}, 'id': 'Neisseria gonorrhoeae PID24-1'}",2088,0,38
"{'id': 'Neisseria gonorrhoeae PID332', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae PID332']}}",2089,0,40
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae SK-92-679']}, 'id': 'Neisseria gonorrhoeae SK-92-679'}",2090,0,35
"{'id': 'Neisseria gonorrhoeae SK-93-1035', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria gonorrhoeae', 'Neisseria gonorrhoeae SK-93-1035']}}",2091,0,33
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria lactamica', 'Neisseria lactamica 020-06']}, 'id': 'Neisseria lactamica 020-06'}",2092,0,47
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria lactamica', 'Neisseria lactamica ATCC 23970']}, 'id': 'Neisseria lactamica ATCC 23970'}",2093,0,31
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria meningitidis', 'Neisseria meningitidis 053442']}, 'id': 'Neisseria meningitidis 053442'}",2094,0,73
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria meningitidis', 'Neisseria meningitidis ATCC 13091']}, 'id': 'Neisseria meningitidis ATCC 13091'}",2095,0,42
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria meningitidis', 'Neisseria meningitidis FAM18']}, 'id': 'Neisseria meningitidis FAM18'}",2096,0,88
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria meningitidis', 'Neisseria meningitidis MC58']}, 'id': 'Neisseria meningitidis MC58'}",2097,0,133
"{'id': 'Neisseria meningitidis Z2491', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria meningitidis', 'Neisseria meningitidis Z2491']}}",2098,0,106
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria meningitidis', 'Neisseria meningitidis alpha14']}, 'id': 'Neisseria meningitidis alpha14'}",2099,0,57
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria mucosa', 'Neisseria mucosa ATCC 25996']}, 'id': 'Neisseria mucosa ATCC 25996'}",2100,0,102
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria polysaccharea', 'Neisseria polysaccharea ATCC 43768']}, 'id': 'Neisseria polysaccharea ATCC 43768'}",2101,0,46
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria sicca', 'Neisseria sicca ATCC 29256']}, 'id': 'Neisseria sicca ATCC 29256'}",2102,0,112
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria sp. oral taxon 014', 'Neisseria sp. oral taxon 014 str. F0314']}, 'id': 'Neisseria sp. oral taxon 014 str. F0314'}",2103,0,108
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Neisseriales', 'Neisseriaceae', 'Neisseria', 'Neisseria subflava', 'Neisseria subflava NJ9703']}, 'id': 'Neisseria subflava NJ9703'}",2104,0,70
"{'id': 'Nematostella vectensis', 'metadata': {'taxonomy': ['Eukaryota', 'Cnidaria', 'Anthozoa', 'Actiniaria', 'Edwardsiidae', 'Nematostella', 'Nematostella vectensis', 'Nematostella vectensis']}}",2105,0,786
"{'metadata': {'taxonomy': ['Eukaryota', 'Arthropoda', 'Insecta', 'Hemiptera', 'Aleyrodidae', 'Neomaskellia', 'Neomaskellia andropogonis', 'Neomaskellia andropogonis']}, 'id': 'Neomaskellia andropogonis'}",2106,0,1
"{'id': 'Neorickettsia risticii str. Illinois', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Anaplasmataceae', 'Neorickettsia', 'Neorickettsia risticii', 'Neorickettsia risticii str. Illinois']}}",2107,0,28
"{'id': 'Neorickettsia sennetsu str. Miyayama', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Anaplasmataceae', 'Neorickettsia', 'Neorickettsia sennetsu', 'Neorickettsia sennetsu str. Miyayama']}}",2108,0,50
"{'metadata': {'taxonomy': ['Eukaryota', 'Ascomycota', 'Eurotiomycetes', 'Eurotiales', 'Trichocomaceae', 'Neosartorya', 'Neosartorya fischeri', 'Neosartorya fischeri NRRL 181']}, 'id': 'Neosartorya fischeri NRRL 181'}",2109,0,166
"{'metadata': {'taxonomy': ['Eukaryota', 'Chlorophyta', 'Prasinophyceae', 'Pseudoscourfieldiales', 'Pycnococcaceae', 'Nephroselmis', 'Nephroselmis olivacea', 'Nephroselmis olivacea']}, 'id': 'Nephroselmis olivacea'}",2110,0,8
"{'id': 'Neptuniibacter caesariensis', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Oceanospirillales', 'Oceanospirillaceae', 'Neptuniibacter', 'Neptuniibacter caesariensis', 'Neptuniibacter caesariensis']}}",2111,0,654
"{'metadata': {'taxonomy': ['Eukaryota', 'Ascomycota', 'Sordariomycetes', 'Sordariales', 'Sordariaceae', 'Neurospora', 'Neurospora crassa', 'Neurospora crassa OR74A']}, 'id': 'Neurospora crassa OR74A'}",2112,0,523
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Solanales', 'Solanaceae', 'Nicotiana', 'Nicotiana sylvestris', 'Nicotiana sylvestris']}, 'id': 'Nicotiana sylvestris'}",2113,0,1
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Solanales', 'Solanaceae', 'Nicotiana', 'Nicotiana tabacum', 'Nicotiana tabacum']}, 'id': 'Nicotiana tabacum'}",2114,0,3
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Solanales', 'Solanaceae', 'Nicotiana', 'Nicotiana tomentosiformis', 'Nicotiana tomentosiformis']}, 'id': 'Nicotiana tomentosiformis'}",2115,0,2
"{'id': 'Nitratiruptor sp. SB155-2', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Epsilonproteobacteria', 'unclassified (derived from Epsilonproteobacteria)', 'unclassified (derived from Epsilonproteobacteria)', 'Nitratiruptor', 'Nitratiruptor sp. SB155-2', 'Nitratiruptor sp. SB155-2']}}",2116,0,365
"{'id': 'Nitrobacter hamburgensis X14', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Bradyrhizobiaceae', 'Nitrobacter', 'Nitrobacter hamburgensis', 'Nitrobacter hamburgensis X14']}}",2117,0,9541
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Bradyrhizobiaceae', 'Nitrobacter', 'Nitrobacter sp. Nb-311A', 'Nitrobacter sp. Nb-311A']}, 'id': 'Nitrobacter sp. Nb-311A'}",2118,0,4048
"{'id': 'Nitrobacter winogradskyi Nb-255', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Bradyrhizobiaceae', 'Nitrobacter', 'Nitrobacter winogradskyi', 'Nitrobacter winogradskyi Nb-255']}}",2119,0,5327
"{'id': 'Nitrococcus mobilis Nb-231', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Chromatiales', 'Ectothiorhodospiraceae', 'Nitrococcus', 'Nitrococcus mobilis', 'Nitrococcus mobilis Nb-231']}}",2120,0,3270
"{'id': 'Nitrosococcus halophilus Nc4', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Chromatiales', 'Chromatiaceae', 'Nitrosococcus', 'Nitrosococcus halophilus', 'Nitrosococcus halophilus Nc4']}}",2121,0,4694
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Chromatiales', 'Chromatiaceae', 'Nitrosococcus', 'Nitrosococcus oceani', 'Nitrosococcus oceani AFC27']}, 'id': 'Nitrosococcus oceani AFC27'}",2122,0,2581
"{'id': 'Nitrosococcus oceani ATCC 19707', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Chromatiales', 'Chromatiaceae', 'Nitrosococcus', 'Nitrosococcus oceani', 'Nitrosococcus oceani ATCC 19707']}}",2123,0,3394
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Gammaproteobacteria', 'Chromatiales', 'Chromatiaceae', 'Nitrosococcus', 'Nitrosococcus watsonii', 'Nitrosococcus watsoni C-113']}, 'id': 'Nitrosococcus watsoni C-113'}",2124,0,1855
"{'id': 'Nitrosomonas europaea ATCC 19718', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Nitrosomonadales', 'Nitrosomonadaceae', 'Nitrosomonas', 'Nitrosomonas europaea', 'Nitrosomonas europaea ATCC 19718']}}",2125,0,1650
"{'id': 'Nitrosomonas eutropha C91', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Nitrosomonadales', 'Nitrosomonadaceae', 'Nitrosomonas', 'Nitrosomonas eutropha', 'Nitrosomonas eutropha C91']}}",2126,0,1611
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Nitrosomonadales', 'Nitrosomonadaceae', 'Nitrosomonas', 'Nitrosomonas sp. AL212', 'Nitrosomonas sp. AL212']}, 'id': 'Nitrosomonas sp. AL212'}",2127,0,1768
"{'metadata': {'taxonomy': ['Archaea', 'Thaumarchaeota', 'unclassified (derived from Thaumarchaeota)', 'Nitrosopumilales', 'Nitrosopumilaceae', 'Nitrosopumilus', 'Nitrosopumilus maritimus', 'Nitrosopumilus maritimus SCM1']}, 'id': 'Nitrosopumilus maritimus SCM1'}",2128,0,6285
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Betaproteobacteria', 'Nitrosomonadales', 'Nitrosomonadaceae', 'Nitrosospira', 'Nitrosospira multiformis', 'Nitrosospira multiformis ATCC 25196']}, 'id': 'Nitrosospira multiformis ATCC 25196'}",2129,0,4962
"{'id': 'Nocardia farcinica IFM 10152', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Nocardiaceae', 'Nocardia', 'Nocardia farcinica', 'Nocardia farcinica IFM 10152']}}",2130,0,4828
"{'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Nocardioidaceae', 'Nocardioides', 'Nocardioides sp. JS614', 'Nocardioides sp. JS614']}, 'id': 'Nocardioides sp. JS614'}",2131,0,17233
"{'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Nocardiopsaceae', 'Nocardiopsis', 'Nocardiopsis dassonvillei', 'Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111']}, 'id': 'Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111'}",2132,0,4837
"{'id': 'Nocardiopsis sp. 90127', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Actinomycetales', 'Nocardiopsaceae', 'Nocardiopsis', 'Nocardiopsis sp. 90127', 'Nocardiopsis sp. 90127']}}",2133,0,4
"{'id': 'Nodularia spumigena CCY9414', 'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Nostocales', 'Nostocaceae', 'Nodularia', 'Nodularia spumigena', 'Nodularia spumigena CCY9414']}}",2134,0,1837
"{'id': 'Nosema ceranae BRL01', 'metadata': {'taxonomy': ['Eukaryota', 'Microsporidia', 'unclassified (derived from Microsporidia)', 'unclassified (derived from Microsporidia)', 'Nosematidae', 'Nosema', 'Nosema ceranae', 'Nosema ceranae BRL01']}}",2135,0,5
"{'id': 'Nostoc punctiforme PCC 73102', 'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Nostocales', 'Nostocaceae', 'Nostoc', 'Nostoc punctiforme', 'Nostoc punctiforme PCC 73102']}}",2136,0,7157
"{'id': 'Nostoc sp. PCC 7120', 'metadata': {'taxonomy': ['Bacteria', 'Cyanobacteria', 'unclassified (derived from Cyanobacteria)', 'Nostocales', 'Nostocaceae', 'Nostoc', 'Nostoc sp. PCC 7120', 'Nostoc sp. PCC 7120']}}",2137,0,1999
"{'id': 'Novosphingobium aromaticivorans', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Sphingomonadales', 'Sphingomonadaceae', 'Novosphingobium', 'Novosphingobium aromaticivorans', 'Novosphingobium aromaticivorans']}}",2138,0,66
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Sphingomonadales', 'Sphingomonadaceae', 'Novosphingobium', 'Novosphingobium aromaticivorans', 'Novosphingobium aromaticivorans DSM 12444']}, 'id': 'Novosphingobium aromaticivorans DSM 12444'}",2139,0,6161
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Nymphaeales', 'Nymphaeaceae', 'Nymphaea', 'Nymphaea alba', 'Nymphaea alba']}, 'id': 'Nymphaea alba'}",2140,0,1
"{'id': 'Oceanibulbus indolifex HEL-45', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Rhodobacteraceae', 'Oceanibulbus', 'Oceanibulbus indolifex', 'Oceanibulbus indolifex HEL-45']}}",2141,0,661
"{'id': 'Oceanicaulis sp. HTCC2633', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Hyphomonadaceae', 'Oceanicaulis', 'Oceanicaulis sp. HTCC2633', 'Oceanicaulis sp. HTCC2633']}}",2142,0,1272
"{'id': 'Oceanicola batsensis HTCC2597', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Rhodobacteraceae', 'Oceanicola', 'Oceanicola batsensis', 'Oceanicola batsensis HTCC2597']}}",2143,0,1396
"{'id': 'Oceanicola granulosus HTCC2516', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Rhodobacteraceae', 'Oceanicola', 'Oceanicola granulosus', 'Oceanicola granulosus HTCC2516']}}",2144,0,1671
"{'id': 'Oceanithermus profundus DSM 14977', 'metadata': {'taxonomy': ['Bacteria', 'Deinococcus-Thermus', 'Deinococci', 'Thermales', 'Thermaceae', 'Oceanithermus', 'Oceanithermus profundus', 'Oceanithermus profundus DSM 14977']}}",2145,0,1874
"{'id': 'Oceanobacillus iheyensis HTE831', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Bacillales', 'Bacillaceae', 'Oceanobacillus', 'Oceanobacillus iheyensis', 'Oceanobacillus iheyensis HTE831']}}",2146,0,669
"{'id': 'Ochrobactrum anthropi ATCC 49188', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Brucellaceae', 'Ochrobactrum', 'Ochrobactrum anthropi', 'Ochrobactrum anthropi ATCC 49188']}}",2147,0,2092
"{'id': 'Ochrobactrum intermedium LMG 3301', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Brucellaceae', 'Ochrobactrum', 'Ochrobactrum intermedium', 'Ochrobactrum intermedium LMG 3301']}}",2148,0,1027
"{'metadata': {'taxonomy': ['Eukaryota', 'unclassified (derived from Eukaryota)', 'Chrysophyceae', 'Chromulinales', 'Chromulinaceae', 'Ochromonas', 'Ochromonas danica', 'Ochromonas danica']}, 'id': 'Ochromonas danica'}",2149,0,2
"{'id': 'Octadecabacter antarcticus 238', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Rhodobacteraceae', 'Octadecabacter', 'Octadecabacter antarcticus', 'Octadecabacter antarcticus 238']}}",2150,0,680
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhodobacterales', 'Rhodobacteraceae', 'Octadecabacter', 'Octadecabacter antarcticus', 'Octadecabacter antarcticus 307']}, 'id': 'Octadecabacter antarcticus 307'}",2151,0,614
"{'id': 'Odontella sinensis', 'metadata': {'taxonomy': ['Eukaryota', 'Bacillariophyta', 'Mediophyceae', 'Eupodiscales', 'Eupodiscaceae', 'Odontella', 'Odontella sinensis', 'Odontella sinensis']}}",2152,0,10
"{'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Leuconostocaceae', 'Oenococcus', 'Oenococcus oeni', 'Oenococcus oeni ATCC BAA-1163']}, 'id': 'Oenococcus oeni ATCC BAA-1163'}",2153,0,27
"{'id': 'Oenococcus oeni AWRIB429', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Leuconostocaceae', 'Oenococcus', 'Oenococcus oeni', 'Oenococcus oeni AWRIB429']}}",2154,0,33
"{'id': 'Oenococcus oeni PSU-1', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Bacilli', 'Lactobacillales', 'Leuconostocaceae', 'Oenococcus', 'Oenococcus oeni', 'Oenococcus oeni PSU-1']}}",2155,0,80
"{'id': 'Oenothera argillicola', 'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Myrtales', 'Onagraceae', 'Oenothera', 'Oenothera argillicola', 'Oenothera argillicola']}}",2156,0,1
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Myrtales', 'Onagraceae', 'Oenothera', 'Oenothera biennis', 'Oenothera biennis']}, 'id': 'Oenothera biennis'}",2157,0,2
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Myrtales', 'Onagraceae', 'Oenothera', 'Oenothera elata', 'Oenothera elata subsp. hookeri']}, 'id': 'Oenothera elata subsp. hookeri'}",2158,0,2
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Myrtales', 'Onagraceae', 'Oenothera', 'Oenothera glazioviana', 'Oenothera glazioviana']}, 'id': 'Oenothera glazioviana'}",2159,0,2
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Myrtales', 'Onagraceae', 'Oenothera', 'Oenothera parviflora', 'Oenothera parviflora']}, 'id': 'Oenothera parviflora'}",2160,0,2
"{'metadata': {'taxonomy': ['Eukaryota', 'Chordata', 'Appendicularia', 'unclassified (derived from Appendicularia)', 'Oikopleuridae', 'Oikopleura', 'Oikopleura dioica', 'Oikopleura dioica']}, 'id': 'Oikopleura dioica'}",2161,0,2
"{'metadata': {'taxonomy': ['Eukaryota', 'Streptophyta', 'unclassified (derived from Streptophyta)', 'Lamiales', 'Oleaceae', 'Olea', 'Olea europaea', 'Olea europaea']}, 'id': 'Olea europaea'}",2162,0,1
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rhizobiales', 'Bradyrhizobiaceae', 'Oligotropha', 'Oligotropha carboxidovorans', 'Oligotropha carboxidovorans OM5']}, 'id': 'Oligotropha carboxidovorans OM5'}",2163,0,5555
"{'id': 'Olsenella uli DSM 7084', 'metadata': {'taxonomy': ['Bacteria', 'Actinobacteria', 'Actinobacteria (class)', 'Coriobacteriales', 'Coriobacteriaceae', 'Olsenella', 'Olsenella uli', 'Olsenella uli DSM 7084']}}",2164,0,220
"{'id': 'Oltmannsiellopsis viridis', 'metadata': {'taxonomy': ['Eukaryota', 'Chlorophyta', 'unclassified (derived from Chlorophyta)', 'unclassified (derived from Chlorophyta)', 'unclassified (derived from Chlorophyta)', 'Oltmannsiellopsis', 'Oltmannsiellopsis viridis', 'Oltmannsiellopsis viridis']}}",2165,0,13
"{'id': 'Onion yellows phytoplasma OY-M', 'metadata': {'taxonomy': ['Bacteria', 'Tenericutes', 'Mollicutes', 'Acholeplasmatales', 'Acholeplasmataceae', 'Candidatus Phytoplasma', 'Onion yellows phytoplasma', 'Onion yellows phytoplasma OY-M']}}",2166,0,10
"{'id': 'Opitutaceae bacterium TAV2', 'metadata': {'taxonomy': ['Bacteria', 'Verrucomicrobia', 'Opitutae', 'unclassified (derived from Opitutae)', 'Opitutaceae', 'Diplosphaera', 'Diplosphaera colitermitum', 'Opitutaceae bacterium TAV2']}}",2167,0,3358
"{'id': 'Opitutus terrae PB90-1', 'metadata': {'taxonomy': ['Bacteria', 'Verrucomicrobia', 'Opitutae', 'unclassified (derived from Opitutae)', 'Opitutaceae', 'Opitutus', 'Opitutus terrae', 'Opitutus terrae PB90-1']}}",2168,0,18507
"{'metadata': {'taxonomy': ['Eukaryota', 'Annelida', 'Polychaeta', 'unclassified (derived from Polychaeta)', 'Orbiniidae', 'Orbinia', 'Orbinia latreillii', 'Orbinia latreillii']}, 'id': 'Orbinia latreillii'}",2169,0,1
"{'id': 'Oribacterium sinus F0268', 'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Lachnospiraceae', 'Oribacterium', 'Oribacterium sinus', 'Oribacterium sinus F0268']}}",2170,0,111
"{'metadata': {'taxonomy': ['Bacteria', 'Firmicutes', 'Clostridia', 'Clostridiales', 'Lachnospiraceae', 'Oribacterium', 'Oribacterium sp. oral taxon 078', 'Oribacterium sp. oral taxon 078 str. F0262']}, 'id': 'Oribacterium sp. oral taxon 078 str. F0262'}",2171,0,201
"{'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Rickettsiaceae', 'Orientia', 'Orientia tsutsugamushi', 'Orientia tsutsugamushi str. Boryong']}, 'id': 'Orientia tsutsugamushi str. Boryong'}",2172,0,67
"{'id': 'Orientia tsutsugamushi str. Ikeda', 'metadata': {'taxonomy': ['Bacteria', 'Proteobacteria', 'Alphaproteobacteria', 'Rickettsiales', 'Rickettsiaceae', 'Orientia', 'Orientia tsutsugamushi', 'Orientia tsutsugamushi str. Ikeda']}}",2173,0,39
